line_id,order_id,book_id,price
12734,10476,8157,9.79
12735,346,839,4.01
12736,4117,8896,16.41
12737,9215,2854,2.1
12738,6437,2153,15.79
12739,1017,10750,13.05
12740,1856,9044,17.72
12741,282,1937,13.83
12742,4848,7398,2.91
12743,10516,167,17.91
12744,9447,7355,2.51
12745,714,5171,2.87
12746,2473,4766,19.23
12747,5179,1886,13.33
12748,1201,1829,12.82
12749,8323,10160,7.68
12750,8589,7014,19.39
12751,6742,4194,14.05
12752,5349,5456,5.38
12753,8231,2472,18.56
12754,6447,3104,4.23
12755,7184,9578,2.42
12756,4675,1937,13.74
12757,5592,7300,1.95
12758,4185,5906,9.41
12759,4400,8588,13.51
12760,8194,2568,19.4
12761,1520,9282,19.73
12762,10535,8738,14.84
12763,206,82,17.04
12764,10616,8534,13.0
12765,10407,1646,11.08
12766,6866,9202,18.99
12767,161,7589,4.49
12768,10848,7536,4.01
12769,9644,9901,5.26
12770,2308,10337,9.18
12771,9678,7862,6.93
12772,1876,8357,11.36
12773,8760,9559,2.16
12774,96,3384,6.65
12775,7167,4778,19.17
12776,8417,5538,6.0
12777,6392,7201,0.94
12778,6250,8046,8.53
12779,2419,9116,18.15
12780,2425,7377,2.51
12781,1874,2646,19.99
12782,4500,2019,14.35
12783,6218,2076,14.84
12784,8901,3154,4.51
12785,1960,1393,8.69
12786,10946,1080,5.86
12787,5149,8488,12.44
12788,2475,10996,14.97
12789,4634,2351,17.25
12790,268,3675,9.14
12791,8295,3722,9.56
12792,8679,10024,6.2
12793,727,1770,11.98
12794,1318,3008,3.1
12795,571,3661,8.97
12796,701,9809,4.22
12797,9225,10252,8.2
12798,903,5728,7.53
12799,943,5167,2.47
12800,9304,7722,5.41
12801,6591,354,19.19
12802,9306,3130,4.13
12803,6393,5666,6.92
12804,5397,808,3.25
12805,1788,6089,10.68
12806,1378,9130,18.0
12807,7021,1574,10.08
12808,4551,2284,16.44
12809,4844,7177,0.41
12810,1855,3628,8.5
12811,2018,3740,9.5
12812,829,8659,13.7
12813,2105,9283,19.31
12814,4483,1329,7.82
12815,8899,6074,10.46
12816,5460,5965,9.48
12817,4199,7417,2.53
12818,7264,2768,0.74
12819,7057,9685,2.88
12820,870,6239,11.89
12821,2050,3014,2.89
12822,6225,7174,0.27
12823,9070,4900,19.83
12824,1732,6831,17.18
12825,6485,3548,7.67
12826,4292,5060,1.25
12827,10748,10024,5.86
12828,6670,9530,1.41
12829,530,9355,19.83
12830,9032,9669,2.62
12831,11311,10866,13.37
12832,1401,9862,4.34
12833,4519,3424,6.48
12834,6826,765,2.57
12835,5568,4172,13.18
12836,9251,2033,13.94
12837,5242,2222,15.63
12838,4204,1937,13.08
12839,311,1617,10.2
12840,8701,2394,17.17
12841,1457,10563,10.59
12842,1364,9892,4.55
12843,1501,8458,11.66
12844,9599,3866,10.38
12845,10425,2645,19.4
12846,9591,8035,7.84
12847,9766,6821,16.93
12848,8217,7999,7.52
12849,2301,8860,15.24
12850,604,5222,2.53
12851,5175,5405,4.16
12852,996,6383,12.94
12853,4251,6038,9.84
12854,2044,7383,1.91
12855,890,10273,7.89
12856,9256,10906,13.57
12857,6513,6030,9.74
12858,1783,6550,14.4
12859,4826,10145,6.71
12860,4998,5037,0.79
12861,9,8903,15.52
12862,4159,7872,6.25
12863,1580,7139,19.65
12864,5180,9981,5.19
12865,2117,4553,16.39
12866,4162,6118,10.45
12867,2306,1917,12.69
12868,4247,1591,9.77
12869,7326,9668,2.35
12870,9262,8978,16.14
12871,5037,3469,6.63
12872,8644,8973,16.09
12873,9051,9989,5.21
12874,4855,858,3.13
12875,4256,7891,6.33
12876,8852,905,3.52
12877,67,1127,5.52
12878,9706,267,17.78
12879,394,6906,17.45
12880,1637,6406,12.95
12881,11278,281,17.88
12882,1738,6082,9.98
12883,5494,658,1.23
12884,38,9761,3.05
12885,99,2405,16.92
12886,2150,5567,5.33
12887,1882,9509,0.76
12888,4894,1161,5.73
12889,9784,9411,19.88
12890,4860,7460,2.34
12891,2030,10748,11.89
12892,10491,438,19.21
12893,6683,9687,2.34
12894,8953,5858,7.92
12895,9533,8318,10.03
12896,506,8301,9.88
12897,4917,4702,17.52
12898,4774,1141,5.5
12899,8992,1714,10.62
12900,2356,6070,9.75
12901,254,10324,7.98
12902,2233,9143,17.35
12903,2402,10291,7.66
12904,5403,5116,1.15
12905,10825,1062,4.69
12906,8256,3385,5.55
12907,9216,6464,13.22
12908,125,4816,18.41
12909,488,819,2.48
12910,1439,888,3.1
12911,10274,9826,3.41
12912,4930,5271,2.44
12913,1524,3503,6.54
12914,5166,10668,10.93
12915,8481,10378,8.33
12916,2070,2378,16.42
12917,10433,8646,12.76
12918,5083,7610,3.44
12919,6248,5736,6.6
12920,11292,9300,18.63
12921,10523,5816,7.3
12922,10790,1864,11.78
12923,2228,9841,3.48
12924,5521,7460,2.06
12925,9255,3815,9.29
12926,8687,5491,4.34
12927,963,9121,16.97
12928,11325,2312,15.76
12929,1521,7734,4.47
12930,1691,3847,9.53
12931,208,7441,1.83
12932,8237,2689,19.12
12933,2257,1481,8.25
12934,4333,9057,16.35
12935,8613,4021,11.08
12936,8713,7044,18.25
12937,9474,1714,10.34
12938,5196,7747,4.55
12939,1000,366,18.21
12940,10914,9968,4.5
12941,8939,3007,1.94
12942,7253,2698,19.15
12943,2291,6115,9.86
12944,6227,4062,11.4
12945,9606,4354,14.02
12946,6793,1919,12.13
12947,10418,8934,15.19
12948,1080,2708,19.21
12949,9547,7531,2.56
12950,11004,10152,6.11
12951,948,6734,15.38
12952,4440,1475,8.11
12953,1687,848,2.47
12954,6751,5599,5.17
12955,8874,4663,16.76
12956,979,849,2.47
12957,4685,2143,14.09
12958,4139,1088,4.59
12959,5410,4564,15.81
12960,6443,1912,11.96
12961,9308,9600,1.06
12962,8421,6852,16.36
12963,1780,1338,6.76
12964,10966,10819,11.96
12965,1934,6456,12.74
12966,1774,4249,12.91
12967,4390,10307,7.35
12968,8500,8578,11.81
12969,149,2336,15.7
12970,6523,8484,10.95
12971,6619,3908,9.82
12972,2054,8845,14.18
12973,907,1866,11.44
12974,9618,9373,18.92
12975,1829,7153,18.96
12976,2171,9210,17.45
12977,5063,8567,11.67
12978,8528,6553,13.56
12979,10351,7949,6.1
12980,2076,6984,17.42
12981,10751,696,0.9
12982,998,8918,14.78
12983,9023,193,16.36
12984,236,177,16.2
12985,2130,656,0.49
12986,44,7587,2.78
12987,8357,3671,7.56
12988,10996,6463,12.62
12989,1462,8493,10.86
12990,9517,3896,9.53
12991,1897,4474,14.72
12992,9521,2364,15.74
12993,4246,5061,19.97
12994,5326,10224,6.37
12995,10257,3252,3.7
12996,1747,6638,14.13
12997,398,97,15.32
12998,9303,572,19.59
12999,4852,1711,9.83
13000,10439,6937,16.8
13001,872,2061,12.96
13002,10624,9991,4.24
13003,6848,10080,5.03
13004,666,9279,17.81
13005,7109,2762,19.23
13006,1823,8619,11.87
13007,2347,4128,11.49
13008,6735,1559,8.39
13009,6206,6095,9.16
13010,7231,4563,15.38
13011,2205,7912,5.47
13012,7176,4022,10.51
13013,4733,7626,2.89
13014,4582,2127,13.46
13015,8462,3419,5.07
13016,4868,5691,5.48
13017,1253,5729,5.82
13018,10832,1846,10.92
13019,8517,9929,3.56
13020,8659,4024,10.48
13021,9244,3681,7.39
13022,8319,9009,15.27
13023,8287,8919,14.45
13024,10558,597,19.65
13025,8732,10356,7.34
13026,6877,6090,9.0
13027,5265,7144,18.47
13028,2314,6433,12.08
13029,8836,8673,12.19
13030,9046,10769,11.03
13031,2034,3567,6.29
13032,1612,9838,2.64
13033,86,6431,12.01
13034,6917,7016,17.27
13035,9047,6314,10.96
13036,9530,8006,6.16
13037,5409,2644,17.92
13038,7282,1133,4.34
13039,5176,2084,12.88
13040,387,8842,13.61
13041,10942,3648,6.93
13042,8633,8377,9.4
13043,10284,1936,11.51
13044,7041,10307,6.74
13045,874,8057,6.52
13046,816,124,15.22
13047,10511,573,19.24
13048,9788,1384,6.53
13049,5256,3502,5.56
13050,475,8911,14.17
13051,914,2368,15.36
13052,10915,5926,7.33
13053,2002,9255,17.25
13054,1727,148,15.4
13055,1296,6288,10.58
13056,8452,5483,3.31
13057,2337,4350,13.07
13058,11274,1172,4.5
13059,924,11061,13.37
13060,4188,6858,15.59
13061,9721,1865,10.71
13062,1273,8318,8.7
13063,4824,79,14.65
13064,9019,1942,11.38
13065,10385,8961,14.46
13066,4461,702,0.22
13067,4689,7509,1.4
13068,14,2884,19.82
13069,65,6950,16.32
13070,411,1211,4.73
13071,1100,8482,10.07
13072,10309,10622,9.3
13073,204,1124,3.93
13074,774,10677,9.78
13075,6501,5621,4.34
13076,7295,5466,2.93
13077,1199,10496,8.13
13078,5101,4377,13.14
13079,9508,7372,0.04
13080,1924,4356,12.93
13081,6879,5877,6.6
13082,7148,6101,8.61
13083,6646,694,0.01
13084,2134,32,14.06
13085,692,4600,15.09
13086,8400,11001,12.59
13087,5133,7828,4.08
13088,634,3606,6.12
13089,4318,5119,19.71
13090,6953,3995,9.61
13091,4996,5265,1.01
13092,8476,10996,12.51
13093,2428,8352,8.75
13094,8980,3338,3.68
13095,4717,4958,18.2
13096,11413,2515,16.25
13097,6889,10693,9.75
13098,6873,7959,5.18
13099,4738,8,13.7
13100,677,5348,1.7
13101,1144,5029,18.82
13102,6506,9848,2.13
13103,5080,7192,18.24
13104,10237,9950,3.01
13105,10549,9575,19.65
13106,9043,10315,6.29
13107,10618,1266,4.95
13108,6577,5152,19.85
13109,9247,9774,1.39
13110,8830,9571,19.56
13111,11020,10240,5.56
13112,1613,7909,4.6
13113,841,4369,12.78
13114,8597,1211,4.39
13115,1914,4912,17.65
13116,9671,1160,3.92
13117,2083,8208,7.27
13118,10265,1496,6.94
13119,4420,2693,17.7
13120,9497,5695,4.65
13121,8881,10762,10.2
13122,9434,4657,15.3
13123,6990,7267,18.73
13124,9333,4134,10.57
13125,10957,10899,11.33
13126,4558,5312,1.12
13127,940,5091,19.13
13128,9596,8650,11.11
13129,9684,2833,18.81
13130,6961,802,0.54
13131,10985,3428,4.13
13132,9378,4700,15.55
13133,4885,8025,5.44
13134,5204,4716,15.67
13135,4598,6180,8.83
13136,1654,5819,5.58
13137,8290,4208,11.08
13138,6911,7041,16.54
13139,5424,1545,7.14
13140,8510,4939,17.64
13141,9421,4526,13.92
13142,5317,10407,6.77
13143,6612,8995,14.08
13144,10297,7518,0.78
13145,8770,308,15.98
13146,487,420,16.97
13147,158,1261,4.51
13148,9631,8151,6.43
13149,2447,2312,13.95
13150,9389,8328,8.01
13151,5254,10535,7.83
13152,6642,1242,4.3
13153,239,4369,12.39
13154,4458,6848,14.68
13155,84,6231,9.12
13156,771,10239,5.15
13157,4753,6778,14.04
13158,7025,6671,13.06
13159,7037,6652,12.89
13160,5014,4267,11.44
13161,1602,10119,4.02
13162,2328,8266,7.35
13163,1509,3568,5.11
13164,1081,3964,8.66
13165,111,8056,5.43
13166,11298,5502,2.47
13167,11307,8651,10.75
13168,4270,5708,4.3
13169,2376,10684,9.02
13170,5330,7442,19.87
13171,165,3152,1.3
13172,958,393,16.5
13173,1461,10829,10.28
13174,7319,7372,19.2
13175,1343,625,18.55
13176,7301,4604,14.31
13177,951,3004,19.93
13178,4778,7557,0.85
13179,6220,7619,1.39
13180,7040,8753,11.58
13181,6450,10659,8.69
13182,5569,7704,2.12
13183,10333,3880,7.73
13184,11320,6678,12.87
13185,8848,3334,2.82
13186,5015,4127,9.93
13187,10927,4042,9.17
13188,817,5343,0.84
13189,796,6675,12.81
13190,10536,5300,0.45
13191,6941,8219,6.69
13192,11415,10231,4.76
13193,1825,839,0.34
13194,8291,6622,12.31
13195,667,6903,14.83
13196,5246,3813,7.05
13197,11422,4008,8.79
13198,6782,10416,6.38
13199,7212,10876,10.52
13200,7022,8491,9.07
13201,6280,1791,8.85
13202,6677,11114,12.64
13203,4770,10134,3.81
13204,6747,9504,18.14
13205,10508,2116,11.74
13206,10394,76,13.4
13207,8931,5480,1.96
13208,7188,10891,10.58
13209,933,7289,18.2
13210,6340,11113,12.56
13211,7144,2974,19.39
13212,10383,8440,8.51
13213,272,9446,17.55
13214,554,2913,18.84
13215,5489,9129,14.71
13216,9520,684,18.8
13217,1076,6993,15.49
13218,6196,5381,1.0
13219,452,5267,19.97
13220,1992,4620,14.16
13221,6480,902,0.73
13222,6321,1462,5.75
13223,4154,8612,10.02
13224,7032,640,18.35
13225,6802,1648,7.41
13226,8518,697,18.85
13227,423,2312,13.37
13228,6555,252,14.85
13229,864,292,15.2
13230,10820,1169,3.07
13231,7178,10243,4.61
13232,4353,1080,2.25
13233,5238,7643,1.23
13234,4771,8809,11.7
13235,4816,5381,0.88
13236,7008,7331,18.41
13237,5444,9551,18.35
13238,1955,7396,18.99
13239,9312,8661,10.35
13240,6617,1277,3.98
13241,6148,10891,10.39
13242,10993,3808,6.72
13243,1926,6862,14.16
13244,8807,3441,3.41
13245,10773,4294,11.08
13246,1845,10165,3.83
13247,7117,8734,10.97
13248,2349,5902,5.5
13249,5593,5609,2.86
13250,7286,9866,1.12
13251,5586,81,13.16
13252,5130,10147,3.62
13253,4947,8673,10.37
13254,10579,2744,17.08
13255,5344,7501,19.8
13256,9781,10415,5.98
13257,5199,3520,3.99
13258,5159,8192,5.98
13259,8989,2401,13.91
13260,11433,8933,12.62
13261,657,5408,0.91
13262,10379,1411,4.99
13263,883,3797,6.42
13264,312,1582,6.52
13265,613,1076,1.97
13266,8381,6367,9.5
13267,5016,7635,0.9
13268,1734,999,1.23
13269,4644,6845,13.77
13270,1203,9590,18.44
13271,11313,4446,12.2
13272,2496,3062,19.76
13273,5520,2165,11.69
13274,2302,8642,9.88
13275,1987,5172,18.7
13276,1219,3485,3.53
13277,1202,6848,13.73
13278,8654,10409,5.74
13279,6472,10178,3.65
13280,6931,4793,15.26
13281,8271,9623,18.65
13282,6401,1913,9.35
13283,1582,2190,11.83
13284,2151,6217,8.01
13285,8949,2797,17.27
13286,2392,2592,15.43
13287,416,4857,15.75
13288,1014,3391,2.57
13289,981,10455,6.04
13290,8559,68,12.69
13291,4208,5123,18.12
13292,7090,2917,18.26
13293,9483,8175,5.51
13294,10380,7342,18.03
13295,9553,10273,4.36
13296,5486,3791,6.1
13297,11425,3291,1.58
13298,8279,496,16.46
13299,4244,10397,5.43
13300,7247,8919,12.14
13301,8272,6990,14.79
13302,11296,9717,19.29
13303,10371,7809,2.14
13304,5571,4333,10.89
13305,8223,10219,3.79
13306,6460,1176,2.5
13307,6307,2494,14.29
13308,10442,7019,14.95
13309,6522,7186,16.44
13310,59,9690,18.94
13311,8320,3367,2.1
13312,8534,3488,3.18
13313,4802,7054,15.22
13314,377,2732,16.37
13315,10389,5403,0.37
13316,8253,7355,17.9
13317,8520,8466,7.87
13318,6819,5156,18.11
13319,6197,6103,6.61
13320,4736,7539,19.51
13321,8866,10802,8.83
13322,6975,4369,10.99
13323,10936,8671,9.65
13324,5368,3745,5.37
13325,6374,9690,18.8
13326,9465,3715,5.1
13327,6512,3720,5.13
13328,9334,6021,5.81
13329,10566,1848,8.3
13330,11032,9880,0.48
13331,5089,7040,14.94
13332,6739,1617,6.19
13333,2286,6422,9.38
13334,8455,2483,13.98
13335,4818,4035,7.9
13336,5562,4305,10.33
13337,10984,1732,7.19
13338,8598,2273,12.04
13339,6872,10835,9.0
13340,1177,9486,16.86
13341,2220,6127,6.67
13342,6502,3715,4.99
13343,797,8782,10.53
13344,7113,10531,6.24
13345,2207,8000,3.48
13346,4755,2816,16.88
13347,9669,9458,16.58
13348,8348,1186,2.22
13349,10812,1894,8.58
13350,234,465,15.73
13351,631,6426,9.31
13352,8228,1384,3.99
13353,5299,2475,13.78
13354,10843,10947,9.92
13355,1491,2146,10.82
13356,8709,8911,11.61
13357,1074,5181,18.09
13358,6266,8851,11.08
13359,4424,1748,7.22
13360,5390,8020,3.59
13361,1814,1514,5.11
13362,612,5875,4.3
13363,8276,10773,8.32
13364,8571,8117,4.44
13365,8609,4098,8.31
13366,5516,8639,9.11
13367,4577,10781,8.36
13368,8567,2356,12.62
13369,9446,5514,1.0
13370,10363,10347,4.44
13371,4464,7617,19.9
13372,8773,11107,11.24
13373,6336,2435,13.28
13374,1021,9919,0.54
13375,5019,11070,10.88
13376,1264,3639,4.09
13377,9777,10157,2.65
13378,10967,1846,7.94
13379,821,5112,17.29
13380,383,3994,7.24
13381,882,4338,10.33
13382,8387,9313,15.04
13383,1468,742,17.97
13384,156,7770,1.13
13385,8669,2091,10.06
13386,6258,9098,12.99
13387,5051,3424,1.99
13388,1048,5171,17.69
13389,10759,3124,19.29
13390,11388,2182,10.82
13391,2111,6397,8.7
13392,157,877,19.08
13393,8617,3157,19.57
13394,9712,6039,5.48
13395,5008,6432,9.0
13396,1444,2536,13.98
13397,663,6382,8.54
13398,592,7064,14.67
13399,838,3240,0.29
13400,1975,5143,17.37
13401,1862,3119,19.16
13402,7077,1881,8.02
13403,9602,6705,11.38
13404,2102,639,16.85
13405,7105,2225,11.1
13406,10306,3025,18.29
13407,8342,10736,7.59
13408,626,9685,18.13
13409,6255,281,13.6
13410,1689,7849,1.63
13411,1512,1130,1.22
13412,7073,754,17.84
13413,11026,6731,11.56
13414,262,1970,8.76
13415,5234,2152,10.4
13416,8373,709,17.42
13417,334,5903,4.09
13418,2395,2436,12.93
13419,11419,10608,6.37
13420,10877,9812,19.2
13421,4127,6929,13.29
13422,5310,9852,19.55
13423,4226,2455,13.06
13424,8828,7296,16.56
13425,2456,2024,9.18
13426,2138,7944,2.37
13427,4968,10080,1.57
13428,266,7168,15.38
13429,8997,2704,15.25
13430,6957,8596,8.2
13431,4380,3572,3.04
13432,9292,8483,7.18
13433,8265,5898,3.93
13434,8262,7804,1.06
13435,945,10283,3.32
13436,5490,4980,15.65
13437,6655,857,18.57
13438,4880,5303,18.53
13439,6170,3721,4.3
13440,7294,290,13.47
13441,1286,7401,17.36
13442,6238,11091,10.52
13443,7143,8015,2.87
13444,19,1798,6.99
13445,8252,3470,1.99
13446,1224,1252,2.05
13447,8695,7066,14.3
13448,8744,10325,3.59
13449,9063,9616,17.22
13450,5451,9018,11.83
13451,2137,6924,13.0
13452,11356,8214,4.59
13453,6304,2918,16.98
13454,5324,6311,7.47
13455,1051,9425,15.45
13456,1937,2030,8.98
13457,8292,9233,13.72
13458,9455,3670,3.71
13459,5280,5478,19.93
13460,6556,6238,6.76
13461,6895,7125,14.73
13462,2118,9958,0.19
13463,9565,630,16.35
13464,1252,3803,4.85
13465,2388,2608,14.1
13466,10361,7101,14.49
13467,8950,1445,3.65
13468,9762,3245,19.83
13469,5551,10790,7.63
13470,8604,4442,10.56
13471,9655,9184,13.17
13472,6424,2337,11.62
13473,6407,3044,17.96
13474,345,2749,15.31
13475,8574,8111,3.5
13476,9709,4034,6.86
13477,2120,9306,14.24
13478,8524,6795,11.67
13479,6757,28,10.85
13480,2077,4733,13.13
13481,495,10584,5.71
13482,8619,4835,14.03
13483,8960,7744,0.18
13484,2188,9341,14.53
13485,7325,4141,7.78
13486,4386,3045,17.93
13487,6429,10353,3.59
13488,11023,7654,19.33
13489,8956,2591,13.82
13490,9217,9778,18.41
13491,10300,179,12.13
13492,8216,4208,8.33
13493,6406,1848,7.11
13494,7316,1659,5.39
13495,561,11052,9.81
13496,402,6218,6.36
13497,4234,5723,1.88
13498,6146,3455,1.49
13499,9425,8821,9.73
13500,990,2355,11.59
13501,5193,5370,18.69
13502,1391,9775,18.27
13503,9552,7592,18.63
13504,9285,7146,14.61
13505,10321,2781,15.38
13506,1638,4588,11.62
13507,2023,6190,6.0
13508,8859,523,15.07
13509,6286,8216,4.2
13510,11003,6921,12.57
13511,6474,1821,6.72
13512,8796,6057,4.77
13513,9390,9274,13.69
13514,8816,10914,8.43
13515,868,609,15.8
13516,813,7553,18.2
13517,10547,10490,4.6
13518,873,8381,5.64
13519,8853,6565,9.31
13520,4988,3942,5.73
13521,5503,5145,16.55
13522,1010,1759,6.1
13523,5524,6135,5.43
13524,496,10925,8.48
13525,546,6424,8.03
13526,1063,9501,15.67
13527,8359,6810,11.46
13528,2452,10549,5.05
13529,9396,2242,10.38
13530,8724,10219,2.08
13531,9221,183,11.87
13532,4595,7363,16.4
13533,11400,1590,4.5
13534,4254,6538,8.98
13535,2355,10107,1.05
13536,8694,7693,19.36
13537,4229,7073,13.78
13538,9499,10455,4.17
13539,2088,8863,9.86
13540,4559,7317,15.96
13541,7181,766,17.08
13542,467,6464,8.29
13543,11392,6982,12.9
13544,8775,618,15.69
13545,11309,2027,8.36
13546,9299,6215,5.98
13547,6345,9205,12.84
13548,10339,1933,7.48
13549,1383,3715,3.49
13550,10475,603,15.51
13551,10606,747,16.8
13552,246,6053,4.49
13553,620,10837,7.48
13554,5528,7709,19.36
13555,4310,6166,5.49
13556,833,10876,7.81
13557,2414,10055,0.43
13558,4396,1304,1.75
13559,80,7900,1.03
13560,6309,2497,12.47
13561,8246,935,18.41
13562,1977,8709,8.27
13563,10947,3645,2.75
13564,4594,9685,17.04
13565,6312,8603,7.3
13566,929,1748,5.7
13567,4555,7854,0.55
13568,10562,3201,18.72
13569,4152,6946,12.38
13570,5060,7684,18.99
13571,1656,7182,14.47
13572,2145,8854,9.49
13573,9693,970,18.63
13574,10808,8069,2.41
13575,1398,71,10.52
13576,1547,3792,3.96
13577,4513,10541,4.62
13578,10346,1184,0.51
13579,7177,3364,0.09
13580,4981,11058,9.23
13581,8519,3322,19.69
13582,1475,3449,0.82
13583,1267,8365,4.99
13584,322,9705,17.03
13585,6987,2088,8.57
13586,1703,10795,6.82
13587,1843,928,18.13
13588,7149,3364,0.03
13589,7237,3392,0.25
13590,9015,9931,19.03
13591,8765,4380,9.12
13592,2289,4976,14.44
13593,8784,5371,17.99
13594,6690,1120,19.78
13595,1259,9945,19.09
13596,9319,6806,10.88
13597,7287,269,12.1
13598,6701,3352,19.81
13599,5426,4462,9.78
13600,1546,10448,3.58
13601,8599,3155,18.03
13602,6348,5799,1.79
13603,9642,10020,19.73
13604,9771,3070,17.25
13605,8475,6125,4.71
13606,5046,9700,16.85
13607,184,9800,17.74
13608,1005,5502,19.1
13609,7220,3349,19.73
13610,10440,10626,5.13
13611,5471,10101,0.41
13612,10352,7139,13.77
13613,6894,4454,9.63
13614,386,4258,7.86
13615,9000,353,12.77
13616,5102,7226,14.54
13617,243,10999,8.45
13618,8434,3018,16.71
13619,630,6534,8.31
13620,939,237,11.7
13621,2462,2925,15.86
13622,6707,8270,3.88
13623,10420,458,13.67
13624,9080,10020,19.6
13625,10506,495,13.99
13626,1904,531,14.31
13627,7292,10210,1.3
13628,2108,2313,10.32
13629,9471,7794,19.58
13630,6933,6073,4.09
13631,1616,4055,5.95
13632,8334,6971,12.16
13633,4591,6703,9.75
13634,2336,6575,8.59
13635,8531,1349,1.62
13636,993,5682,0.56
13637,5319,6332,6.39
13638,1705,8406,5.03
13639,7300,7176,13.96
13640,8627,10693,5.57
13641,2089,10063,19.88
13642,10480,1139,19.67
13643,10983,10407,2.97
13644,8715,8583,6.58
13645,5170,3803,3.61
13646,5361,442,13.4
13647,956,2596,12.74
13648,1292,5601,19.75
13649,5427,7383,15.75
13650,1382,10146,0.57
13651,8274,7303,15.0
13652,5377,6610,8.75
13653,11350,10324,2.13
13654,7046,5070,14.9
13655,34,9146,11.51
13656,5549,783,16.34
13657,8993,9324,13.1
13658,4508,3757,3.05
13659,846,6329,6.14
13660,678,3148,17.54
13661,9525,5655,0.06
13662,6568,7771,19.07
13663,4175,1141,19.48
13664,4360,7511,16.73
13665,9346,8312,3.92
13666,8511,5916,2.37
13667,8955,2763,14.01
13668,307,5242,16.3
13669,10602,4347,8.23
13670,681,3215,18.05
13671,5474,8993,9.98
13672,1775,8101,1.95
13673,1351,8928,9.37
13674,5230,9909,18.19
13675,8686,4490,9.47
13676,9026,5334,17.04
13677,4850,6528,7.77
13678,6150,8272,3.44
13679,6201,4523,9.74
13680,8628,9439,13.9
13681,9423,260,11.38
13682,7195,5569,19.09
13683,851,8202,2.76
13684,9569,5652,19.83
13685,1339,600,14.41
13686,5018,2287,9.57
13687,6261,6193,4.67
13688,420,5689,0.12
13689,1764,5585,19.16
13690,4797,7401,15.48
13691,1389,5327,16.83
13692,10796,7019,12.04
13693,1488,6061,3.41
13694,8411,4643,10.67
13695,9412,7879,19.75
13696,5293,2336,9.92
13697,6377,7631,17.51
13698,1094,7823,19.23
13699,8458,5361,17.11
13700,4593,7806,19.07
13701,4963,7186,13.5
13702,8269,1193,19.59
13703,9243,4137,6.05
13704,8741,9385,13.21
13705,591,10812,6.03
13706,10488,3680,1.91
13707,5439,10125,19.83
13708,8263,151,10.17
13709,4206,1305,0.53
13710,965,8004,0.74
13711,5347,2290,9.39
13712,6901,8799,7.87
13713,9056,8308,3.44
13714,9445,3918,3.98
13715,8875,1393,1.28
13716,2281,1213,19.66
13717,643,9061,10.2
13718,2112,8539,5.5
13719,5454,7040,12.03
13720,11428,2477,10.99
13721,7320,873,16.53
13722,4130,8208,2.45
13723,5311,1003,17.69
13724,7045,10408,2.23
13725,10329,3603,1.06
13726,4756,9280,12.09
13727,4945,10475,2.82
13728,8282,8915,8.79
13729,1248,2641,12.38
13730,10943,10197,0.29
13731,8660,9378,12.93
13732,7059,9530,14.29
13733,1411,7489,15.95
13734,10583,1621,3.2
13735,6331,7136,12.77
13736,9458,2608,12.06
13737,4398,8826,7.94
13738,10307,7919,19.79
13739,6155,6853,10.2
13740,6977,6488,6.91
13741,598,4753,11.3
13742,214,1892,5.54
13743,9372,6564,7.52
13744,10932,2898,14.56
13745,9246,4329,7.42
13746,1739,1201,19.29
13747,60,828,15.94
13748,610,6007,2.47
13749,2094,6748,9.13
13750,2084,1357,0.68
13751,4358,8120,1.45
13752,4136,10499,2.83
13753,10841,10989,7.22
13754,2262,3265,17.79
13755,6603,3846,2.99
13756,299,901,16.51
13757,978,8196,2.06
13758,4138,4654,10.22
13759,1385,6929,10.66
13760,1333,5033,13.62
13761,6635,8962,8.92
13762,9335,4196,6.06
13763,4245,9974,17.99
13764,2413,6077,2.96
13765,8912,2284,8.86
13766,9648,6472,6.47
13767,9649,121,9.39
13768,11327,1343,0.36
13769,578,3653,1.13
13770,6922,8075,0.87
13771,5342,4695,10.48
13772,244,8935,8.59
13773,1759,7951,19.74
13774,9009,6687,8.37
13775,6910,1301,19.96
13776,6829,672,14.3
13777,10763,1643,2.99
13778,74,4002,4.19
13779,1833,974,16.98
13780,9641,7643,16.92
13781,6932,1836,4.73
13782,7024,2557,11.19
13783,5002,1528,1.93
13784,6752,10807,5.33
13785,853,8283,2.65
13786,465,2254,8.44
13787,6409,1362,0.42
13788,1530,4110,5.11
13789,6210,3274,17.57
13790,9519,5267,15.47
13791,363,547,13.05
13792,11273,1079,17.82
13793,942,5081,13.78
13794,6504,5399,16.64
13795,6679,1582,2.33
13796,10896,9149,10.34
13797,8423,8802,7.22
13798,10501,291,10.72
13799,1321,10560,3.0
13800,2215,10372,1.3
13801,8781,8053,0.45
13802,5567,2551,11.0
13803,9484,6462,6.13
13804,2161,6825,9.39
13805,9010,5805,0.21
13806,715,3390,18.49
13807,826,3043,15.35
13808,6240,2576,11.16
13809,1031,1564,2.06
13810,6680,8225,1.93
13811,1433,4479,8.26
13812,11044,10876,5.75
13813,910,9527,13.62
13814,2379,660,13.91
13815,6187,6255,4.18
13816,9330,8462,4.03
13817,1421,10192,19.56
13818,9639,5064,13.47
13819,10349,2030,6.2
13820,6970,6683,8.0
13821,2298,3144,16.17
13822,4985,9178,10.39
13823,4956,3425,18.69
13824,9089,5183,14.47
13825,6927,2557,10.88
13826,5009,7841,18.37
13827,1262,1917,5.11
