order_id,order_date,customer_id,shipping_method_id,dest_address_id
9086,2023-03-07 06:54:17,1323,2,267
9087,2023-04-22 07:11:32,1715,4,268
9088,2024-08-30 16:58:54,200,3,269
9089,2022-05-16 08:23:31,889,2,269
9213,2023-07-17 21:05:01,413,1,1
9214,2024-06-11 03:32:02,1338,2,1
9215,2022-01-16 11:51:52,1464,2,2
9216,2022-04-16 16:05:31,269,2,3
9217,2024-08-06 21:26:20,1463,3,3
9218,2024-04-08 12:58:48,1679,3,3
9219,2024-03-18 20:08:27,1827,2,3
9220,2023-02-07 16:19:34,23,3,4
9221,2023-07-10 23:23:59,248,2,4
9222,2023-06-30 00:07:53,296,2,4
9223,2022-02-21 22:22:06,1343,4,4
9224,2023-09-30 06:17:17,492,2,5
9225,2024-05-16 04:37:51,221,3,6
9226,2024-11-08 21:51:53,308,3,6
9227,2022-05-31 04:13:22,1186,2,6
9228,2022-08-01 17:55:15,1225,3,6
9229,2023-11-08 04:57:46,1309,1,6
9230,2022-06-08 19:28:38,1773,3,6
9231,2023-01-28 03:52:27,10,1,7
9232,2023-12-24 08:47:15,1226,4,7
9233,2023-06-01 02:33:57,1819,4,7
9234,2022-07-15 08:08:06,1297,2,8
9235,2022-12-04 01:56:45,84,1,9
9236,2023-03-19 02:13:28,380,3,9
9237,2022-03-08 15:13:29,646,1,9
9238,2024-01-18 19:43:14,1834,2,9
9239,2023-10-07 12:08:29,264,3,10
9240,2022-08-04 19:40:12,379,1,10
9241,2023-10-28 14:55:50,451,2,10
9242,2024-10-22 01:07:19,654,4,10
9243,2023-06-05 21:24:50,938,3,10
9244,2024-04-27 03:14:09,1309,4,10
9245,2023-09-26 03:13:47,1889,3,10
9246,2022-07-20 22:42:38,97,1,11
9247,2023-05-01 08:54:21,244,1,11
9248,2024-10-16 03:17:08,1384,4,11
9249,2024-07-24 20:44:43,1805,1,11
9250,2022-01-25 19:03:35,257,3,12
9251,2024-09-10 21:53:53,267,3,12
9252,2022-02-01 18:59:58,1840,4,12
9253,2023-11-16 10:22:42,717,2,13
9254,2024-04-28 16:39:48,835,2,13
9255,2022-10-13 21:40:11,855,4,13
9256,2022-06-09 12:13:33,914,4,13
9257,2023-09-26 03:44:02,1136,3,13
9258,2024-07-03 23:22:55,1850,3,13
9259,2024-06-30 17:07:27,673,3,14
9260,2023-05-19 09:23:32,427,4,15
9261,2023-03-16 14:48:27,506,2,15
9262,2023-12-14 19:17:04,679,2,16
9263,2024-09-29 07:36:25,205,1,17
9264,2024-01-30 09:26:41,455,1,17
9265,2022-04-19 05:27:29,533,4,17
9266,2024-05-22 09:10:12,589,1,17
9267,2023-03-23 19:34:53,1017,4,17
9268,2024-03-24 15:59:11,1806,4,17
9269,2023-10-26 21:58:59,1963,2,17
9270,2021-12-24 00:16:08,103,3,18
9271,2023-09-11 13:43:59,348,1,18
9272,2024-11-16 08:58:50,1373,4,18
9273,2022-11-27 13:30:09,1749,3,18
9274,2022-10-15 22:11:45,1915,4,18
9275,2023-04-27 02:40:15,644,4,19
9276,2022-06-05 09:27:15,1484,3,19
9277,2024-09-15 02:03:38,1924,4,19
9278,2022-01-31 16:32:18,296,2,20
9279,2023-09-18 22:09:13,980,2,20
9280,2024-04-21 22:32:39,1242,1,20
9281,2023-11-16 03:25:49,1376,1,20
9282,2022-05-02 20:44:57,318,4,21
9283,2023-12-15 17:49:50,555,2,21
9284,2023-08-18 22:30:39,1146,2,21
9285,2023-11-07 17:42:02,1275,4,21
9286,2021-12-27 04:11:04,558,2,22
9287,2023-07-27 06:40:19,670,4,22
9288,2022-05-23 07:34:34,208,3,23
9289,2024-10-11 02:22:23,461,1,23
9290,2023-10-05 15:22:33,1100,3,23
9291,2024-12-04 21:15:13,1598,1,23
9292,2023-04-11 15:54:23,591,2,24
9293,2023-05-14 05:24:41,940,2,24
9294,2024-12-06 22:07:53,1678,1,24
9295,2023-12-11 02:15:50,1816,2,24
9296,2023-12-27 02:18:10,78,1,25
9297,2024-09-27 13:50:59,107,3,25
9298,2023-09-08 16:53:36,139,4,25
9299,2023-11-10 18:47:51,297,1,25
9300,2024-08-19 03:34:58,1317,2,25
9301,2022-10-11 09:22:09,1492,2,25
9302,2022-07-14 16:14:27,1587,4,25
9303,2022-08-17 22:43:28,260,2,26
9304,2023-08-07 12:03:59,1280,1,26
9305,2023-03-18 15:12:49,1890,2,26
9306,2022-01-31 02:55:51,62,4,27
9307,2022-02-28 05:14:04,1324,2,27
9308,2024-10-07 15:32:48,1929,1,27
9309,2022-08-27 22:44:53,791,2,28
9310,2021-12-31 18:45:57,1390,1,28
9311,2022-07-30 22:17:25,1105,3,29
9312,2024-06-19 05:05:35,1221,2,29
9313,2022-02-21 06:37:42,1518,4,29
9314,2023-12-14 22:34:13,1729,1,29
9315,2022-04-30 23:39:07,1742,4,29
9316,2023-02-23 20:43:43,254,2,30
9317,2023-04-30 03:26:49,532,2,30
9318,2022-05-10 13:24:29,850,2,30
9319,2023-04-15 22:12:05,1649,2,31
9320,2022-10-01 03:37:35,1900,1,31
9321,2022-02-11 03:33:39,1664,1,32
9322,2023-11-21 01:29:13,1787,3,32
9323,2024-05-02 10:40:42,39,1,33
9324,2022-11-12 11:58:39,90,2,33
9325,2023-11-20 01:56:13,356,4,33
9326,2023-07-09 15:28:43,786,3,33
9327,2022-05-22 03:07:50,939,2,33
9328,2022-02-25 06:38:46,1761,4,33
9329,2024-11-16 16:34:17,14,4,34
9330,2024-10-23 05:30:49,707,4,34
9331,2022-12-29 18:05:15,1481,4,34
9332,2022-01-22 20:30:41,637,4,35
9333,2023-09-04 01:24:08,935,3,35
9334,2023-10-02 00:30:39,1312,2,35
9335,2022-09-05 11:33:31,1865,3,35
9336,2022-08-10 13:29:17,1879,1,35
9337,2024-11-28 22:43:07,262,4,36
9338,2024-05-07 12:43:54,1255,2,36
9339,2022-11-29 03:54:27,493,1,37
9340,2024-08-16 22:07:43,835,2,37
9341,2022-03-17 15:44:52,1586,1,37
9342,2023-10-10 18:31:21,1707,2,37
9343,2024-05-02 08:40:04,1866,1,37
9344,2023-11-17 12:27:20,1874,1,38
9345,2022-02-24 05:06:59,3,1,39
9346,2023-05-26 23:34:52,720,2,40
9347,2023-09-29 08:28:00,1088,4,40
9348,2022-01-03 11:06:28,1278,2,40
9349,2024-12-01 05:19:07,191,4,41
9350,2023-11-14 15:33:15,1253,1,41
9351,2022-10-01 22:07:58,946,1,42
9352,2022-11-28 07:00:24,1697,4,42
9353,2023-12-21 20:24:08,669,1,43
9354,2024-10-13 03:03:19,751,2,43
9355,2024-08-16 08:53:56,1930,4,43
9356,2023-04-25 12:03:11,194,2,44
9357,2023-10-23 19:23:25,297,3,44
9358,2024-01-21 10:24:34,744,2,44
9359,2024-04-01 13:44:24,1231,4,44
9360,2022-09-29 13:50:51,1498,1,44
9361,2022-05-12 09:54:47,1773,2,44
9362,2022-08-17 06:11:25,362,1,45
9363,2022-02-14 18:52:05,718,3,45
9364,2022-03-09 05:15:17,256,4,46
9365,2024-11-15 16:29:55,793,1,46
9366,2024-06-18 16:39:16,960,1,46
9367,2022-06-07 14:24:54,1288,4,46
9368,2023-07-02 18:27:55,1193,2,47
9369,2023-02-09 19:34:42,1462,4,47
9370,2024-01-18 04:16:25,1762,1,47
9371,2024-05-23 15:27:47,1790,4,47
9372,2022-07-15 05:48:19,1385,2,48
9373,2023-02-07 09:36:17,1318,4,49
9374,2023-08-13 00:42:52,568,3,50
9375,2022-03-22 13:36:09,1364,3,50
9376,2024-02-25 02:29:24,1694,3,50
9377,2022-05-13 11:21:34,166,3,51
9378,2022-01-07 15:53:30,369,3,51
9379,2022-07-24 22:10:40,831,3,51
9380,2023-12-26 04:49:36,897,2,51
9381,2022-02-16 02:34:41,950,3,51
9382,2022-01-09 20:00:49,998,1,52
9383,2024-10-20 11:31:47,1572,3,52
9384,2024-07-16 05:24:38,312,3,53
9385,2024-07-05 13:30:12,808,3,53
9386,2023-05-01 06:20:18,970,4,53
9387,2022-02-21 13:22:22,1167,4,53
9388,2022-03-14 19:30:23,1843,3,53
9389,2022-01-01 00:44:22,1930,3,53
9390,2023-09-08 20:57:40,998,1,54
9391,2024-07-15 22:04:37,520,2,55
9392,2022-07-19 05:17:06,792,3,55
9393,2021-12-30 12:11:33,1950,4,55
9394,2023-06-29 06:33:45,1005,4,56
9395,2023-11-07 05:25:36,482,3,57
9396,2023-03-18 10:31:00,1119,2,57
9397,2022-10-23 21:26:59,1398,3,57
9398,2023-12-31 15:22:01,1513,3,57
9399,2023-03-02 17:23:42,387,2,58
9400,2023-08-26 14:40:24,471,4,58
9401,2022-05-09 16:42:33,770,4,59
9402,2023-04-28 07:53:09,818,1,59
9403,2023-06-01 13:55:14,1438,4,59
9404,2022-06-24 15:59:29,864,3,60
9405,2024-11-01 01:01:15,1464,3,60
9406,2024-01-20 09:56:43,235,2,61
9407,2023-12-21 02:14:34,1095,2,61
9408,2023-06-08 15:34:47,1288,3,61
9409,2023-01-04 02:18:03,61,2,62
9410,2022-09-24 13:58:17,119,3,62
9411,2024-04-12 19:13:04,428,1,62
9412,2023-04-05 13:52:11,600,3,62
9413,2022-11-14 09:02:09,1080,2,62
9414,2024-09-01 13:19:28,48,1,63
9415,2023-05-21 18:18:57,307,1,63
9416,2024-10-11 02:33:07,742,4,63
9417,2023-10-19 18:07:02,1717,1,64
9418,2022-08-30 23:43:57,320,2,65
9419,2024-11-18 14:19:59,587,2,65
9420,2023-04-23 01:12:18,1468,4,65
9421,2024-05-11 04:22:20,1518,3,65
9422,2022-07-19 14:41:54,1516,4,66
9423,2023-08-21 14:23:30,1887,2,66
9424,2024-08-31 11:37:31,743,3,67
9425,2022-06-03 09:49:31,1416,2,67
9426,2024-06-18 00:31:27,1633,4,67
9427,2023-07-01 08:00:11,1642,1,67
9428,2022-10-02 17:48:45,735,3,68
9429,2023-04-24 16:52:50,500,1,70
9430,2022-08-17 06:53:30,660,3,70
9431,2022-07-24 17:29:20,1959,1,70
9432,2024-07-04 20:44:05,1870,2,71
9433,2023-02-09 11:01:48,1335,4,72
9434,2023-12-14 13:25:41,1385,1,72
9435,2022-08-08 02:20:11,1786,2,72
9436,2022-04-26 10:00:41,1805,1,72
9437,2023-02-01 15:39:25,37,4,73
9438,2022-04-14 05:51:17,99,3,73
9439,2024-01-28 08:47:48,497,3,73
9440,2023-05-12 08:54:57,735,3,73
9441,2023-08-24 08:42:09,1426,2,73
9442,2023-06-30 03:34:33,1499,2,73
9443,2024-01-21 04:05:32,22,2,75
9444,2024-02-02 12:02:26,1227,1,75
9445,2022-09-04 14:24:34,1337,2,75
9446,2022-07-08 11:53:18,1671,4,75
9447,2023-03-19 14:39:42,934,2,76
9448,2022-11-15 18:03:01,1271,1,76
9449,2022-02-28 09:28:12,1413,3,76
9450,2023-08-30 07:56:59,1706,1,76
9451,2022-08-09 08:17:13,1755,2,76
9452,2022-01-01 04:22:36,2,1,77
9453,2023-01-21 23:02:48,83,4,77
9454,2024-07-26 04:58:07,165,1,77
9455,2022-10-01 21:27:10,602,4,77
9456,2022-08-18 17:21:25,754,4,77
9457,2024-09-07 07:10:53,1314,4,77
9458,2022-11-05 18:42:07,1536,1,77
9459,2023-05-20 17:10:29,30,1,78
9460,2023-02-21 04:28:23,389,2,78
9461,2022-09-13 16:53:22,1071,4,78
9462,2022-07-13 07:06:39,1573,3,78
9463,2023-03-28 21:34:23,480,1,79
9464,2023-03-29 00:21:45,176,3,80
9465,2022-11-13 19:12:00,536,2,80
9466,2024-10-28 16:00:38,751,4,80
9467,2023-05-17 01:52:24,1011,4,80
9468,2023-02-16 01:58:10,87,3,81
9469,2022-07-11 11:01:54,210,2,81
9470,2022-04-24 14:20:43,1522,1,81
9471,2023-09-03 19:44:47,1992,1,81
9472,2024-06-22 20:32:49,67,3,82
9473,2024-06-20 11:08:49,218,1,82
9474,2023-02-13 17:20:25,978,2,82
9475,2024-07-12 03:36:59,1756,3,82
9476,2024-06-15 23:07:03,58,2,83
9477,2022-05-30 13:09:23,1197,2,83
9478,2023-02-24 08:23:14,145,3,84
9479,2022-08-16 07:25:14,877,3,84
9480,2023-12-22 07:58:28,933,2,84
9481,2024-05-16 03:12:11,1205,3,84
9482,2022-10-22 03:33:31,1905,3,84
9483,2022-06-09 05:15:22,1955,2,84
9484,2023-07-08 10:18:46,108,1,85
9485,2023-05-13 19:06:35,715,1,85
9486,2022-09-30 20:44:30,1755,2,85
9487,2024-05-29 20:34:33,526,2,86
9488,2022-07-22 02:44:07,662,3,86
9489,2023-04-23 01:15:33,871,4,86
9490,2024-04-30 13:46:38,1643,1,86
9491,2021-12-30 00:54:25,1932,3,86
9492,2022-05-29 03:42:32,206,3,87
9493,2024-03-29 04:46:34,283,3,87
9494,2022-06-02 23:50:23,344,3,87
9495,2022-04-09 16:26:20,767,2,87
9496,2023-11-05 16:15:19,824,3,87
9497,2022-02-12 07:22:16,880,4,87
9498,2023-01-27 08:13:26,908,2,87
9499,2023-10-23 08:23:08,1245,3,87
9500,2023-03-17 03:46:53,1509,2,87
9501,2023-02-10 10:50:53,105,1,88
9502,2023-09-25 18:33:17,1597,2,88
9503,2024-06-03 05:22:35,1749,1,88
9504,2022-11-27 21:37:54,543,2,89
9505,2023-11-26 17:05:05,558,4,89
9506,2023-06-27 00:23:51,832,3,89
9507,2024-07-25 12:15:31,937,2,89
9508,2024-11-12 03:48:29,756,3,90
9509,2023-11-06 00:29:43,867,4,91
9510,2022-10-09 13:36:44,1376,2,91
9511,2023-07-09 04:38:42,1744,2,91
9512,2023-05-22 04:12:54,95,2,92
9513,2023-03-02 04:45:15,414,3,92
9514,2023-02-18 18:51:54,1035,4,92
9515,2024-07-14 18:07:01,1095,3,92
9516,2024-06-19 20:54:43,217,3,93
9517,2022-07-20 08:44:32,1482,1,94
9518,2022-09-12 16:21:59,1659,3,94
9519,2024-10-18 06:45:14,1918,2,94
9520,2024-05-12 19:29:45,978,1,95
9521,2024-03-18 12:06:26,1485,3,95
9522,2022-03-29 21:02:49,1988,2,95
9523,2022-02-22 17:23:56,161,3,96
9524,2023-01-22 11:37:39,924,1,96
9525,2023-04-20 06:48:06,175,2,97
9526,2022-08-22 15:03:27,320,2,97
9527,2022-12-12 23:20:47,1712,1,97
9528,2022-09-24 10:32:15,101,2,98
9529,2024-10-26 04:33:52,787,2,98
9530,2024-06-26 06:21:32,1763,2,98
9531,2023-05-01 22:12:46,1913,2,99
9532,2022-05-28 19:16:50,2000,4,99
9533,2024-03-11 12:53:20,1133,4,100
9534,2024-07-04 13:50:15,1560,4,100
9535,2023-05-27 17:23:04,199,1,101
9536,2023-07-18 04:14:07,911,3,101
9537,2024-03-06 10:28:52,1225,1,101
9538,2023-01-01 07:29:37,725,4,103
9539,2024-11-18 14:31:10,1042,1,103
9540,2023-04-08 06:54:03,1526,2,103
9541,2023-08-04 14:54:44,1607,4,103
9542,2023-04-22 19:41:39,336,4,104
9543,2023-12-26 14:27:11,703,1,104
9544,2024-06-10 15:49:51,967,1,104
9545,2024-01-11 17:10:41,1922,1,104
9546,2024-01-20 06:22:38,342,2,105
9547,2022-03-22 05:02:08,1512,2,105
9548,2023-03-08 04:45:09,1713,3,105
9549,2021-12-13 11:26:49,1803,2,105
9550,2022-11-19 21:11:37,609,2,106
9551,2024-09-29 02:07:31,1045,1,106
9552,2024-09-06 08:06:45,1617,2,106
9553,2024-10-01 05:28:41,994,3,107
9554,2023-08-10 21:32:32,1912,3,107
9555,2022-04-09 14:28:17,487,3,108
9556,2022-02-21 23:32:58,714,1,108
9557,2022-10-03 19:40:03,1302,2,108
9558,2023-07-23 08:12:41,1361,2,108
9559,2024-04-06 17:28:44,936,1,109
9560,2024-07-02 08:40:01,1356,1,109
9561,2022-08-22 21:50:09,249,1,110
9562,2024-02-19 15:20:49,525,1,110
9563,2024-04-18 13:32:30,1001,1,110
9564,2022-11-28 13:38:35,1163,1,110
9565,2022-01-24 07:48:51,1292,1,110
9566,2024-07-08 16:09:05,1450,1,110
9567,2024-10-11 11:01:13,1596,4,110
9568,2022-08-12 06:29:45,1824,4,110
9569,2024-02-02 14:42:40,268,3,111
9570,2023-09-03 19:31:06,1200,1,111
9571,2023-06-22 12:55:06,1458,4,111
9572,2023-05-27 12:15:21,1824,3,111
9573,2023-11-08 11:04:02,1841,1,111
9574,2024-01-30 18:26:53,38,1,112
9575,2024-05-08 01:22:43,860,2,112
9576,2024-05-30 18:38:05,1561,4,112
9577,2023-03-04 20:07:18,607,2,113
9578,2023-01-13 13:04:07,1566,3,113
9579,2022-08-02 09:40:57,201,3,114
9580,2024-04-12 08:49:14,697,4,114
9581,2024-07-18 22:55:16,940,4,114
9582,2023-05-14 10:35:10,1717,2,114
9583,2022-07-01 09:19:10,640,1,115
9584,2022-08-20 00:15:49,1411,1,115
9585,2024-01-13 07:36:22,1565,1,115
9586,2022-06-05 12:36:54,68,3,116
9587,2024-04-09 17:42:05,204,4,116
9588,2022-11-02 21:15:55,1211,4,116
9589,2023-12-11 19:12:02,1440,1,116
9590,2024-11-19 19:53:31,1491,1,116
9591,2023-11-02 03:36:44,259,3,117
9592,2022-05-20 00:04:43,730,2,117
9593,2022-03-12 07:27:21,843,1,117
9594,2022-09-18 11:25:22,901,2,117
9595,2022-04-22 20:24:05,867,1,118
9596,2024-11-17 11:17:42,736,3,119
9597,2023-06-16 21:27:56,1681,2,119
9598,2024-03-29 08:39:37,180,1,120
9599,2021-12-19 09:49:40,575,3,120
9600,2022-08-25 03:15:22,835,1,120
9601,2023-01-31 11:53:13,1220,3,120
9602,2022-03-31 19:01:00,1511,4,120
9603,2023-05-28 04:48:25,1528,1,120
9604,2022-12-06 06:39:13,529,1,121
9605,2024-07-06 01:37:44,694,1,121
9606,2022-11-08 09:32:19,317,2,122
9607,2022-01-29 13:02:49,665,3,122
9608,2022-04-16 08:30:54,825,4,122
9609,2024-04-05 10:49:58,1332,4,122
9610,2023-11-07 23:39:42,1782,2,122
9611,2022-04-26 06:32:47,903,1,123
9612,2023-10-24 21:54:03,331,2,124
9613,2024-02-04 11:40:04,899,3,124
9614,2021-12-15 15:03:03,1169,2,124
9615,2023-10-12 03:25:50,1218,1,124
9616,2023-09-04 16:11:27,1244,4,124
9617,2023-04-26 03:13:33,80,2,125
9618,2023-05-24 02:02:29,890,2,125
9619,2022-02-03 00:13:37,1691,4,125
9620,2023-09-03 00:24:33,687,3,126
9621,2023-06-03 20:12:05,1147,4,126
9622,2022-06-13 10:37:01,477,3,127
9623,2024-03-12 10:22:44,1532,3,127
9624,2024-03-02 20:07:13,974,2,128
9625,2022-12-09 15:20:46,984,4,128
9626,2023-10-17 04:58:02,1052,2,128
9627,2024-02-01 18:44:02,1237,3,128
9628,2022-01-02 13:42:26,1833,1,128
9629,2024-10-11 10:18:18,446,3,129
9630,2024-03-31 14:53:58,1089,1,129
9631,2022-03-09 12:48:59,216,1,130
9632,2023-10-06 03:53:19,1185,2,130
9633,2024-04-17 21:00:27,1689,1,130
9634,2023-03-28 18:37:07,780,1,131
9635,2022-05-04 11:09:31,1675,1,131
9636,2023-10-08 10:55:02,1834,4,131
9637,2023-01-14 01:28:14,106,2,132
9638,2023-03-31 16:09:19,867,4,132
9639,2024-10-28 20:11:21,1691,2,132
9640,2022-12-25 12:40:11,1870,1,132
9641,2024-09-13 01:29:40,485,4,133
9642,2022-12-21 00:50:10,1375,4,133
9643,2022-08-06 16:54:32,1863,1,133
9644,2022-01-31 16:12:52,1911,3,133
9645,2024-09-16 02:22:04,375,3,134
9646,2022-03-19 09:31:41,608,3,134
9647,2023-02-14 06:11:44,1462,1,134
9648,2023-11-16 22:25:59,1987,3,134
9649,2024-01-17 00:56:28,291,2,135
9650,2023-06-05 22:27:22,1257,1,135
9651,2022-03-16 00:40:03,1788,2,135
9652,2022-06-28 17:02:54,1895,1,135
9653,2023-12-16 20:23:03,41,1,137
9654,2022-04-15 08:20:09,947,4,137
9655,2022-04-15 13:23:42,681,3,138
9656,2022-05-09 01:57:10,260,1,139
9657,2023-07-28 03:01:15,487,3,139
9658,2022-02-27 06:17:25,873,3,139
9659,2023-05-01 10:48:03,1141,3,139
9660,2022-05-04 19:04:24,1385,2,139
9661,2022-12-15 15:39:32,1907,3,139
9662,2022-07-30 20:19:55,984,2,140
9663,2024-11-09 19:50:53,1262,2,140
9664,2023-08-14 16:35:48,1374,2,142
9665,2024-06-28 07:10:25,536,4,143
9666,2022-04-02 01:24:02,562,4,143
9667,2022-10-20 00:31:08,977,4,143
9668,2023-06-09 11:43:36,1158,3,143
9669,2024-07-31 16:36:29,1437,2,143
9670,2022-08-15 08:29:08,251,3,144
9671,2023-01-08 02:13:34,272,2,144
9672,2024-04-08 04:23:57,637,4,144
9673,2023-06-02 06:01:01,663,1,144
9674,2022-12-26 17:12:06,1076,1,144
9675,2022-06-14 23:09:11,1459,3,144
9676,2022-03-14 11:33:45,1709,3,144
9677,2022-03-10 01:46:46,229,4,145
9678,2024-03-27 16:13:12,1972,1,145
9679,2024-04-24 18:38:10,306,3,146
9680,2022-04-27 06:34:39,592,4,146
9681,2022-09-14 19:43:14,1958,1,146
9682,2023-12-25 17:57:50,820,2,147
9683,2023-10-28 10:17:55,1453,1,147
9684,2024-04-10 00:28:14,748,4,148
9685,2022-04-13 02:43:33,1061,3,148
9686,2022-05-01 14:01:39,21,1,149
9687,2023-03-29 16:27:42,796,1,149
9688,2022-01-27 08:59:51,267,2,150
9689,2024-09-09 13:15:58,1012,1,150
9690,2021-12-23 17:33:08,1696,1,150
9691,2024-10-27 12:34:02,59,3,151
9692,2022-04-30 23:16:50,550,3,151
9693,2024-04-25 07:41:41,1102,2,151
9694,2024-07-10 23:08:51,1862,3,151
9695,2022-08-19 01:01:19,120,4,152
9696,2023-09-21 17:33:44,185,1,152
9697,2022-07-16 02:57:27,187,2,152
9698,2023-03-10 08:36:11,367,3,152
9699,2022-03-16 07:18:42,161,2,153
9700,2024-08-30 03:57:58,406,2,153
9701,2023-04-04 00:01:23,1228,3,153
9702,2022-05-09 03:12:45,112,1,154
9703,2023-11-10 03:18:15,1138,1,154
9704,2024-08-15 00:20:11,1922,4,154
9705,2022-07-30 15:07:24,1732,2,155
9706,2024-11-05 10:47:18,1796,3,155
9707,2023-05-25 11:20:22,253,2,156
9708,2023-05-16 12:49:37,1784,2,156
9709,2023-12-22 12:07:48,1801,2,156
9710,2023-08-24 09:29:53,1993,3,156
9711,2023-12-20 13:45:56,246,2,157
9712,2024-01-30 22:32:03,1240,1,157
9713,2023-04-28 06:43:51,1348,2,157
9714,2022-11-06 11:33:07,1425,1,157
9715,2023-09-13 05:22:57,1546,4,157
9716,2023-02-19 12:46:06,111,3,158
9717,2022-10-07 16:37:40,410,3,158
9718,2023-10-26 23:29:05,915,2,158
9719,2023-02-23 23:01:56,1618,4,158
9720,2024-12-01 00:43:19,524,1,159
9721,2022-08-04 12:53:58,805,2,159
9722,2022-06-10 13:03:42,1199,4,159
9723,2022-07-11 02:32:58,1672,2,159
9724,2022-06-21 17:21:14,46,4,160
9725,2023-09-16 09:14:55,1544,3,160
9726,2023-09-12 10:00:45,1553,4,160
9727,2024-05-09 01:28:23,415,2,161
9728,2024-12-04 00:20:42,882,1,161
9729,2023-11-23 07:46:04,1317,3,161
9730,2023-02-18 14:57:16,1651,2,161
9731,2023-12-19 12:41:54,38,2,162
9732,2022-08-20 01:08:55,84,4,162
9733,2022-10-25 18:00:42,1508,1,162
9734,2023-04-14 10:21:22,888,2,163
9735,2024-07-10 01:07:54,965,3,163
9736,2022-11-16 14:46:15,1826,3,163
9737,2022-05-29 20:55:45,117,2,164
9738,2022-05-08 15:11:19,318,4,165
9739,2022-06-15 18:41:33,394,2,165
9740,2021-12-18 16:55:47,898,2,165
9741,2023-09-13 23:54:15,1009,3,165
9742,2022-02-19 04:16:57,1597,4,165
9743,2024-09-23 00:42:09,1903,1,165
9744,2022-02-12 13:16:30,615,3,166
9745,2024-02-19 20:22:36,1919,2,166
9746,2023-01-10 18:09:12,683,3,168
9747,2022-10-05 07:59:39,1155,2,168
9748,2024-09-04 02:58:44,1167,1,168
9749,2024-07-03 23:07:22,1375,2,168
9750,2022-01-06 18:59:49,1677,2,168
9751,2024-03-21 23:18:25,1058,4,169
9752,2022-07-21 22:19:53,1694,2,169
9753,2021-12-30 13:00:24,1232,1,170
9754,2023-06-05 12:36:45,1465,2,170
9755,2022-08-12 17:02:56,1861,1,170
9756,2024-04-16 08:53:22,185,4,171
9757,2024-07-02 05:55:43,450,2,171
9758,2022-05-25 23:06:36,813,4,171
9759,2022-07-05 16:12:23,1127,2,171
9760,2022-07-28 18:24:15,1798,3,171
9761,2022-10-09 02:17:29,1298,4,172
9762,2022-12-19 12:22:10,261,4,173
9763,2024-11-24 12:52:04,451,1,173
9764,2023-11-22 03:38:12,613,3,173
9765,2023-04-22 15:45:28,1316,1,173
9766,2024-04-10 17:08:15,33,3,174
9767,2023-12-21 06:15:46,532,4,174
9768,2024-06-09 03:13:36,657,2,174
9769,2024-01-30 19:24:53,1112,2,174
9770,2022-01-31 18:18:47,1767,3,174
9771,2023-05-07 19:41:12,1971,3,174
9772,2023-04-29 07:42:04,861,4,175
9773,2023-07-07 07:36:40,247,4,176
9774,2024-04-24 17:46:27,560,2,176
9775,2022-11-01 19:40:48,1160,3,176
9776,2023-07-09 12:25:32,1657,1,176
9777,2022-10-31 01:26:08,1980,4,176
9778,2024-08-01 01:55:12,5,1,177
9779,2022-02-06 14:01:40,475,3,177
9780,2022-02-17 23:43:17,539,1,177
9781,2024-01-29 02:55:31,671,2,177
9782,2024-10-05 00:33:31,1125,1,177
9783,2023-04-05 22:45:27,1168,2,177
9784,2024-07-26 09:50:11,1260,3,177
9785,2023-12-08 20:32:45,1904,1,177
9786,2024-02-29 04:19:00,201,1,178
9787,2022-02-18 07:34:22,381,2,179
9788,2023-07-15 23:30:20,459,3,179
9789,2023-06-29 08:55:23,708,3,179
9790,2021-12-26 20:27:39,789,4,179
9791,2023-10-16 10:55:14,917,2,179
9792,2023-08-16 13:48:44,386,1,180
9793,2022-03-20 10:37:12,532,4,180
9794,2023-12-14 19:56:29,847,1,180
9795,2024-08-26 09:46:31,1783,4,180
9796,2022-04-25 20:43:50,1897,4,180
9797,2022-08-01 08:22:29,1448,2,181
9798,2024-09-13 11:00:57,1669,3,181
9799,2023-08-06 04:23:59,885,3,182
9800,2022-06-18 22:55:21,625,1,183
9801,2022-12-03 02:24:12,873,3,183
9802,2023-10-23 21:50:03,1140,4,183
9803,2024-08-05 23:41:29,1320,1,183
9804,2022-07-14 04:05:53,787,4,184
9805,2024-03-18 23:06:49,1921,2,184
9806,2023-10-02 08:44:47,125,3,185
9807,2023-11-03 20:37:51,128,3,185
9808,2023-09-09 15:44:25,214,4,185
9809,2023-01-06 07:51:31,594,2,185
9810,2023-07-21 22:07:15,1420,2,185
9811,2024-11-10 04:02:20,541,3,186
9812,2023-11-09 12:07:20,933,3,186
10236,2023-01-01 16:26:40,413,4,1
10237,2024-10-23 01:48:58,1338,1,1
10238,2024-11-15 20:58:35,1464,2,2
10239,2024-10-30 12:40:50,269,4,3
10240,2023-05-24 18:36:45,1463,4,3
10241,2023-06-25 13:59:10,1679,1,3
10242,2023-01-28 16:41:33,1827,1,3
10243,2023-08-05 13:45:10,23,1,4
10244,2022-01-27 05:32:36,248,3,4
10245,2024-07-03 20:01:19,296,4,4
10246,2024-06-15 08:59:58,1343,1,4
10247,2022-08-02 05:15:48,492,4,5
10248,2023-06-24 09:28:43,221,1,6
10249,2024-04-20 03:11:51,308,3,6
10250,2022-11-30 13:54:48,1186,2,6
10251,2022-02-17 10:02:56,1225,3,6
10252,2022-09-22 08:10:51,1309,1,6
